FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2024-01-07,10,-99,2,4,-99,2,1,1,0,1,2,2,2,-99,2,-99,2,3,3,-99,1,3,0,2,2,-99,-99,1,4,-99,-99,1,1,-99
2024-01-07,11,-99,2,3,-99,2,1,1,0,2,4,3,2,-99,3,-99,2,3,3,-99,1,3,0,1,2,-99,-99,1,10,-99,-99,1,3,-99
2024-01-07,12,-99,2,5,-99,2,1,1,0,3,4,3,2,-99,3,-99,2,4,3,-99,1,3,0,1,1,-99,-99,1,6,-99,-99,1,3,-99
2024-01-07,13,-99,2,5,-99,-99,1,-99,0,3,2,2,2,-99,3,-99,2,4,3,-99,1,2,0,1,2,-99,-99,1,5,-99,-99,1,3,-99
2024-01-07,14,-99,2,4,-99,2,1,1,0,3,2,2,2,-99,2,-99,2,3,3,-99,1,1,1,1,2,-99,-99,1,5,-99,-99,1,2,-99
2024-01-07,15,-99,2,4,-99,2,1,1,0,4,2,1,1,-99,1,-99,1,2,3,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
2024-01-07,16,-99,2,2,-99,1,1,1,0,3,2,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
2024-01-07,17,-99,1,1,-99,1,0,1,0,2,1,1,0,-99,1,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,1,-99
2024-01-07,18,-99,1,1,-99,1,0,1,0,2,1,2,0,-99,1,-99,1,1,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,0,-99
2024-01-07,19,-99,1,1,-99,1,0,1,0,2,0,2,0,-99,1,-99,1,2,1,-99,1,2,0,1,1,-99,-99,1,2,-99,-99,0,1,-99
2024-01-07,20,-99,1,1,-99,1,0,2,0,2,0,1,0,-99,1,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,1,-99,-99,0,1,-99
2024-01-07,21,-99,1,1,-99,1,0,3,0,2,0,1,0,-99,1,-99,1,1,1,-99,1,2,0,1,1,-99,-99,1,-99,-99,-99,1,1,-99
2024-01-07,22,-99,2,1,-99,2,1,2,0,2,0,2,1,-99,2,-99,0,2,2,-99,1,2,0,2,1,-99,-99,1,1,-99,-99,1,1,-99
2024-01-07,23,-99,1,1,-99,1,1,1,0,1,1,1,1,-99,2,-99,0,3,2,-99,1,3,0,2,1,-99,-99,1,2,-99,-99,1,1,-99
2024-01-07,24,-99,1,1,-99,2,1,1,0,1,1,2,1,-99,2,-99,1,3,2,-99,0,2,0,1,1,-99,-99,1,2,-99,-99,1,1,-99
2024-01-08,1,-99,1,1,-99,2,1,1,0,2,1,2,1,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,2,-99,1,1,-99,1,1,1,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,3,-99,1,1,-99,1,0,1,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,4,-99,1,2,-99,1,0,1,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,5,-99,1,2,-99,1,0,2,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,6,-99,1,2,-99,1,0,2,-99,1,1,1,0,-99,1,-99,0,1,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,7,-99,1,3,-99,3,0,1,-99,1,3,1,2,-99,1,-99,0,1,2,-99,1,1,-99,1,1,-99,-99,1,-99,-99,-99,0,1,-99
2024-01-08,8,-99,2,4,-99,4,1,2,-99,1,5,1,1,-99,1,-99,1,1,3,-99,1,2,-99,1,1,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,9,-99,1,3,-99,3,2,1,1,1,6,1,0,-99,1,-99,0,1,3,-99,1,1,1,1,1,-99,-99,1,4,-99,-99,0,1,-99
2024-01-08,10,-99,2,2,-99,1,1,1,0,1,3,1,0,-99,1,-99,0,1,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,11,-99,2,1,-99,1,0,1,0,-99,1,1,1,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,12,-99,1,1,-99,1,-99,1,0,-99,0,1,0,-99,1,-99,0,1,1,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-08,13,-99,1,1,-99,1,-99,1,0,-99,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-08,14,-99,1,1,-99,0,-99,1,0,0,1,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-08,15,-99,1,1,-99,1,0,1,0,0,1,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-08,16,-99,1,1,-99,1,0,1,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-08,17,-99,1,1,-99,1,0,1,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,-99,-99,-99,0,0,-99
2024-01-08,18,-99,1,0,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,-99,-99,-99,0,0,-99
2024-01-08,19,-99,1,1,-99,1,0,1,0,0,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,-99,-99,-99,0,0,-99
2024-01-08,20,-99,1,1,-99,1,0,1,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,1,-99,1,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-08,21,-99,1,1,-99,1,0,1,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,0,1,-99,-99,0,0,-99
2024-01-08,22,-99,1,1,-99,1,1,1,0,0,1,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,0,1,-99,-99,1,0,-99
2024-01-08,23,-99,1,1,-99,1,1,1,0,0,1,1,0,-99,1,-99,0,2,-99,-99,1,2,0,1,0,-99,-99,0,1,-99,-99,2,0,-99
2024-01-08,24,-99,1,1,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,1,2,-99,-99,2,0,1,0,-99,-99,-99,1,-99,-99,2,0,-99
2024-01-09,1,-99,1,1,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,1,1,-99,1,2,0,1,0,-99,-99,-99,1,-99,-99,1,0,-99
2024-01-09,2,-99,1,0,-99,0,0,1,0,0,0,2,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-09,3,-99,1,1,-99,0,0,1,0,0,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,0,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-09,4,-99,1,1,-99,0,0,1,-99,1,0,1,0,-99,1,-99,0,1,1,-99,1,1,0,0,0,-99,-99,1,2,-99,-99,0,1,-99
2024-01-09,5,-99,1,1,-99,1,0,1,-99,0,1,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,0,-99,-99,1,4,-99,-99,0,0,-99
2024-01-09,6,-99,1,1,-99,2,0,1,-99,1,1,1,1,-99,1,-99,0,2,2,-99,0,1,0,1,1,-99,-99,1,4,-99,-99,0,1,-99
2024-01-09,7,-99,1,2,-99,2,0,1,-99,1,2,2,2,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,3,-99,-99,0,2,-99
2024-01-09,8,-99,1,3,-99,3,1,2,0,1,3,2,2,-99,3,-99,1,3,2,-99,1,3,0,2,1,-99,-99,1,3,-99,-99,2,5,-99
2024-01-09,9,-99,2,4,-99,4,3,2,0,1,4,2,2,-99,2,-99,3,3,2,-99,1,3,0,2,1,-99,-99,1,4,-99,-99,2,4,-99
2024-01-09,10,-99,2,3,-99,3,2,1,0,1,2,4,1,-99,2,-99,2,3,2,-99,1,3,0,2,1,-99,-99,1,4,-99,-99,2,3,-99
2024-01-09,11,-99,1,4,-99,3,0,1,0,2,1,3,1,-99,2,-99,1,3,2,-99,1,3,0,2,2,-99,-99,1,3,-99,-99,2,2,-99
2024-01-09,12,-99,-99,4,-99,2,0,1,0,1,1,2,1,-99,1,-99,1,2,2,-99,1,2,0,1,2,-99,-99,1,3,-99,-99,1,1,-99
2024-01-09,13,-99,-99,3,-99,1,0,1,0,1,0,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,1,-99,-99,1,3,-99,-99,1,1,-99
2024-01-09,14,-99,-99,3,-99,1,0,1,0,1,1,1,0,-99,1,-99,0,2,1,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,1,-99
2024-01-09,15,-99,-99,2,-99,1,0,1,0,1,1,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,0,-99,-99,1,1,-99,-99,0,1,-99
2024-01-09,16,-99,-99,2,-99,1,0,-99,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,1,-99,-99,1,2,-99,-99,0,1,-99
2024-01-09,17,-99,-99,1,-99,1,0,2,0,0,0,1,0,-99,1,-99,0,2,1,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,1,-99
2024-01-09,18,-99,-99,1,-99,1,1,2,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,1,0,-99
2024-01-09,19,-99,-99,1,-99,1,1,2,1,0,2,2,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,1,1,-99
2024-01-09,20,-99,-99,1,-99,2,1,2,1,0,2,2,1,-99,2,-99,0,3,3,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,1,2,-99
2024-01-09,21,-99,-99,1,-99,2,1,2,0,0,3,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,0,-99,-99,1,3,-99,-99,1,1,-99
2024-01-09,22,-99,-99,2,-99,2,1,1,0,0,3,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,3,-99,-99,1,1,-99
2024-01-09,23,-99,-99,2,-99,3,1,1,0,0,2,1,1,-99,2,-99,0,2,2,-99,1,1,-99,1,0,-99,-99,1,2,-99,-99,1,2,-99
2024-01-09,24,-99,-99,2,-99,3,1,1,0,0,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
2024-01-10,1,-99,-99,3,-99,3,1,1,0,0,1,1,0,-99,1,-99,0,2,2,-99,1,-99,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
2024-01-10,2,-99,-99,2,-99,5,0,1,0,0,0,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,1,-99
2024-01-10,3,-99,-99,1,-99,3,0,1,0,1,0,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,2,-99
2024-01-10,4,-99,-99,1,-99,2,0,1,0,0,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,2,-99
2024-01-10,5,-99,-99,1,-99,2,0,1,0,1,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,2,-99
2024-01-10,6,-99,-99,1,-99,2,0,1,0,0,-99,1,1,-99,1,-99,0,3,2,-99,1,1,0,1,0,-99,-99,1,2,-99,-99,0,-99,-99
2024-01-10,7,-99,-99,2,-99,2,1,1,0,1,-99,1,1,-99,2,-99,1,3,2,-99,1,1,0,-99,0,-99,-99,1,2,-99,-99,0,4,-99
2024-01-10,8,-99,-99,3,-99,3,2,2,0,1,-99,1,2,-99,4,-99,1,5,3,-99,1,1,1,-99,0,-99,-99,1,3,-99,-99,0,6,-99
2024-01-10,9,-99,-99,3,-99,3,2,1,0,2,-99,1,2,-99,4,-99,1,5,3,-99,1,2,-99,-99,1,-99,-99,1,2,-99,-99,0,4,-99
2024-01-10,10,-99,-99,4,-99,1,1,1,0,2,-99,1,1,-99,2,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-10,11,-99,-99,2,-99,1,1,1,0,2,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-10,12,-99,-99,1,-99,0,1,1,0,0,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,0,1,-99,-99,0,0,-99
2024-01-10,13,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,1,-99,0,2,1,-99,1,1,0,-99,0,-99,-99,1,2,-99,-99,0,0,-99
2024-01-10,14,-99,-99,1,-99,1,0,1,0,-99,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,-99,0,-99,-99,1,1,-99,-99,0,1,-99
2024-01-10,15,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
2024-01-10,16,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,2,-99,0,2,1,-99,1,1,0,1,0,-99,-99,1,1,-99,-99,0,0,-99
2024-01-10,17,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
2024-01-10,18,-99,-99,0,-99,1,0,1,0,0,-99,1,1,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
2024-01-10,19,-99,-99,1,-99,1,0,1,0,0,-99,1,0,-99,1,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,0,-99
2024-01-10,20,-99,-99,1,-99,2,0,2,0,0,-99,1,0,-99,1,-99,0,2,1,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,1,1,-99
2024-01-10,21,-99,-99,1,-99,1,0,1,0,1,-99,1,0,-99,1,-99,1,2,1,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,2,-99
2024-01-10,22,-99,-99,4,-99,1,0,1,0,2,-99,1,0,-99,2,-99,1,1,1,-99,1,1,0,1,1,-99,-99,1,1,-99,-99,0,3,-99
2024-01-10,23,-99,-99,1,-99,0,0,1,0,1,-99,1,0,-99,1,-99,0,1,1,-99,1,1,0,1,1,-99,-99,1,2,-99,-99,0,3,-99
2024-01-10,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-01-11,4,-99,-99,1,-99,3,1,3,-99,2,-99,2,1,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,0,3,-99,0,2,-99
2024-01-11,5,-99,-99,1,-99,4,1,3,-99,1,-99,1,0,-99,1,-99,0,2,2,-99,1,2,0,1,0,-99,-99,1,2,3,-99,0,2,-99
2024-01-11,6,-99,-99,2,-99,4,1,5,-99,1,-99,1,0,-99,1,-99,0,2,2,-99,1,2,0,2,1,-99,-99,1,3,5,-99,0,2,-99
2024-01-11,7,-99,-99,2,-99,5,1,6,-99,1,-99,4,1,-99,2,-99,1,2,2,-99,1,5,1,2,3,-99,-99,1,3,5,-99,2,4,-99
2024-01-11,8,-99,-99,2,-99,5,2,8,-99,1,-99,4,1,-99,3,-99,3,4,2,-99,1,7,1,3,3,-99,-99,1,5,5,-99,2,4,-99
2024-01-11,9,-99,-99,4,-99,7,2,9,-99,2,-99,4,1,-99,4,-99,6,6,4,-99,1,3,1,5,4,-99,-99,2,7,4,-99,3,5,-99
2024-01-11,10,-99,-99,3,-99,7,1,5,-99,3,-99,5,2,-99,4,-99,5,5,3,-99,1,3,1,4,4,-99,-99,1,12,6,-99,3,6,-99
2024-01-11,11,-99,-99,4,-99,6,1,2,-99,3,-99,3,2,-99,3,-99,4,5,2,-99,1,3,0,3,3,-99,-99,1,14,6,-99,1,5,-99
2024-01-11,12,-99,-99,4,-99,6,1,2,-99,3,-99,3,1,-99,3,-99,2,4,2,-99,1,3,0,2,2,-99,-99,1,14,6,-99,2,4,-99
2024-01-11,13,-99,-99,4,-99,3,1,-99,-99,3,-99,2,1,-99,2,-99,1,3,2,-99,1,2,0,1,1,-99,-99,1,15,3,-99,1,3,-99
2024-01-11,14,-99,-99,2,-99,2,0,1,-99,2,-99,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,8,4,-99,0,2,-99
2024-01-11,15,-99,-99,1,-99,1,0,2,-99,2,-99,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,1,4,-99,0,2,-99
2024-01-11,16,-99,-99,1,-99,1,0,2,0,1,-99,1,1,-99,2,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,2,2,-99,0,2,-99
2024-01-11,17,-99,-99,1,-99,1,0,2,0,1,-99,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,-99,2,1,-99,1,1,-99
2024-01-11,18,-99,-99,1,-99,-99,1,2,0,1,1,-99,0,-99,2,-99,0,2,1,-99,1,2,0,1,1,-99,-99,-99,2,1,-99,1,1,-99
2024-01-11,19,-99,-99,1,-99,1,1,2,0,1,1,1,1,-99,2,-99,0,-99,2,-99,1,2,0,1,1,-99,-99,-99,2,1,-99,1,1,-99
2024-01-11,20,-99,-99,1,-99,2,1,2,0,2,1,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,-99,3,0,-99,1,1,-99
2024-01-11,21,-99,-99,3,-99,2,1,2,0,1,1,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,1,-99
2024-01-11,22,-99,-99,3,-99,2,1,1,0,2,2,-99,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,1,-99
2024-01-11,23,-99,-99,3,-99,2,2,1,0,1,3,2,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,2,-99
2024-01-11,24,-99,-99,6,-99,2,1,1,0,1,2,1,1,-99,2,-99,0,2,2,-99,1,2,1,1,1,-99,-99,1,2,2,-99,0,2,-99
2024-01-12,1,-99,0,5,-99,3,1,1,0,1,1,1,1,-99,2,-99,0,4,2,-99,1,2,1,1,1,-99,-99,1,2,1,-99,0,2,-99
2024-01-12,2,-99,0,3,-99,3,1,1,0,1,1,2,1,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,2,2,-99,0,2,-99
2024-01-12,3,-99,0,2,-99,4,0,1,0,1,1,1,1,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,3,2,-99,0,3,-99
2024-01-12,4,-99,0,2,-99,3,0,2,0,1,1,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,2,3,-99,1,2,-99
2024-01-12,5,-99,0,2,-99,3,0,-99,0,1,1,2,1,-99,2,-99,0,3,2,-99,1,2,0,1,1,-99,-99,1,3,2,-99,1,3,-99
2024-01-12,6,-99,0,1,-99,3,0,2,0,1,1,3,1,-99,2,-99,0,4,2,-99,1,3,0,2,2,-99,-99,1,4,2,-99,1,3,-99
2024-01-12,7,-99,0,2,-99,3,1,3,0,1,2,3,3,-99,3,-99,2,6,4,-99,1,4,0,3,3,-99,-99,1,3,3,-99,2,4,-99
2024-01-12,8,-99,0,3,-99,7,2,4,0,1,4,2,3,-99,7,-99,3,8,7,-99,1,4,-99,3,3,-99,-99,1,4,4,-99,4,5,-99
2024-01-12,9,-99,1,3,-99,7,2,4,0,2,7,2,3,-99,6,-99,7,6,7,-99,1,5,2,4,3,-99,-99,2,5,5,-99,5,4,-99
2024-01-12,10,-99,1,8,-99,4,2,3,0,3,6,3,2,-99,5,-99,8,6,3,-99,1,5,1,3,2,-99,-99,2,7,5,-99,2,5,-99
2024-01-12,11,-99,-99,9,-99,-99,1,-99,0,3,9,-99,2,-99,3,-99,3,4,3,-99,1,2,1,2,-99,-99,-99,1,7,2,-99,1,3,-99
2024-01-12,12,-99,-99,8,-99,-99,1,-99,0,2,4,3,2,-99,3,-99,2,5,2,-99,1,2,0,1,-99,-99,-99,1,9,2,-99,1,2,-99
2024-01-12,13,-99,0,3,-99,-99,1,-99,-99,2,3,2,3,-99,3,-99,2,4,3,-99,1,3,-99,1,-99,-99,-99,1,12,2,-99,1,1,-99
2024-01-12,14,-99,0,2,-99,-99,1,-99,-99,1,5,2,2,-99,3,-99,1,3,4,-99,-99,2,0,2,-99,-99,-99,1,5,1,-99,1,1,-99
2024-01-12,15,-99,0,1,-99,2,1,-99,-99,1,4,2,2,-99,3,-99,1,3,3,-99,1,2,1,1,1,-99,-99,1,6,1,-99,1,1,-99
2024-01-12,16,-99,0,2,-99,2,1,-99,1,2,3,2,2,-99,2,-99,1,2,3,-99,1,1,1,1,1,-99,-99,1,6,1,-99,0,1,-99
2024-01-12,17,-99,0,3,-99,1,0,-99,1,2,4,1,1,-99,2,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,5,1,-99,1,1,-99
2024-01-12,18,-99,0,2,-99,1,0,-99,0,4,2,1,1,-99,2,-99,0,2,2,-99,1,2,0,1,0,-99,-99,1,4,1,-99,1,1,-99
2024-01-12,19,-99,0,1,-99,1,1,-99,0,10,2,1,1,-99,2,-99,0,2,2,-99,1,2,-99,1,0,-99,-99,1,2,1,-99,1,1,-99
2024-01-12,20,-99,0,1,-99,2,0,-99,0,14,2,1,1,-99,2,-99,0,2,2,-99,1,-99,0,1,1,-99,-99,1,6,1,-99,1,1,-99
2024-01-12,21,-99,0,1,-99,3,1,-99,0,-99,3,1,1,-99,3,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,3,9,-99,1,2,-99
2024-01-12,22,-99,0,2,-99,4,1,-99,0,5,3,1,1,-99,6,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,3,11,-99,2,3,-99
2024-01-12,23,-99,0,2,-99,5,1,-99,0,1,3,1,1,-99,2,-99,1,3,2,-99,1,2,-99,1,1,-99,-99,1,3,5,-99,1,9,-99
2024-01-12,24,-99,0,2,-99,4,1,-99,0,1,2,1,1,-99,2,-99,1,3,3,-99,1,1,1,1,1,-99,-99,1,3,3,-99,1,10,-99
2024-01-13,1,-99,1,2,-99,4,1,-99,0,1,1,1,1,-99,2,-99,1,3,3,-99,1,2,0,2,1,-99,-99,1,2,6,-99,1,8,-99
2024-01-13,2,-99,0,2,-99,3,1,-99,0,1,1,2,2,-99,2,-99,1,4,2,-99,1,3,0,2,1,-99,-99,1,3,3,-99,2,6,-99
2024-01-13,3,-99,0,2,-99,3,1,-99,0,1,1,2,1,-99,3,-99,1,5,2,-99,1,3,0,2,2,-99,-99,1,3,4,-99,1,4,-99
2024-01-13,4,-99,0,3,-99,3,0,-99,0,1,1,2,1,-99,2,-99,2,3,2,-99,1,3,0,1,2,-99,-99,1,3,5,-99,0,3,-99
2024-01-13,5,-99,0,2,-99,4,0,-99,0,1,-99,5,1,-99,2,-99,1,4,2,-99,1,-99,0,1,2,-99,-99,1,2,4,-99,1,4,-99
2024-01-13,6,-99,0,2,-99,3,1,-99,0,1,1,5,1,-99,3,-99,1,5,2,-99,1,6,0,2,3,-99,-99,1,3,5,-99,2,4,-99
2024-01-13,7,-99,0,3,-99,4,1,-99,0,1,2,3,1,-99,4,-99,2,4,2,-99,1,6,0,2,3,-99,-99,1,3,6,-99,1,5,-99
2024-01-13,8,-99,0,5,-99,4,1,-99,0,1,3,2,1,-99,3,-99,5,4,3,-99,1,4,0,4,4,-99,-99,1,5,5,-99,1,4,-99
2024-01-13,9,-99,0,5,-99,6,3,-99,0,2,5,3,2,-99,4,-99,4,8,4,-99,1,3,1,5,5,-99,-99,1,7,6,-99,2,4,-99
2024-01-13,10,-99,1,6,-99,3,1,-99,0,3,5,2,2,-99,4,-99,2,4,2,-99,1,2,1,2,3,-99,-99,1,3,7,-99,2,6,-99
2024-01-13,11,-99,1,4,-99,2,0,-99,0,4,6,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,2,-99,-99,1,3,7,-99,1,5,-99
2024-01-13,12,-99,0,6,-99,1,1,-99,0,5,5,1,1,-99,2,-99,0,1,2,-99,1,1,0,1,1,-99,-99,1,12,6,-99,0,4,-99
2024-01-13,13,-99,0,4,-99,1,1,-99,0,4,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,6,7,-99,0,4,-99
2024-01-13,14,-99,0,2,-99,1,0,-99,0,4,1,1,1,-99,2,-99,1,2,2,-99,1,1,0,1,1,-99,-99,1,2,4,-99,1,3,-99
2024-01-13,15,-99,0,2,-99,1,0,-99,0,1,1,1,0,-99,2,-99,1,2,-99,-99,1,2,0,1,1,-99,-99,1,2,1,-99,1,1,-99
2024-01-13,16,-99,0,2,-99,1,0,-99,0,2,1,1,0,-99,2,-99,0,2,2,-99,1,1,0,1,1,-99,-99,1,-99,2,-99,1,1,-99
2024-01-13,17,-99,0,1,-99,1,0,-99,0,1,1,1,0,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,1,1,-99,1,1,-99
2024-01-13,18,-99,0,1,-99,1,0,-99,0,0,1,1,0,-99,2,-99,0,2,2,-99,1,2,0,1,1,-99,-99,1,1,0,-99,1,1,-99
2024-01-13,19,-99,0,1,-99,1,0,-99,0,0,1,1,0,-99,2,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,1,0,-99,1,0,-99
2024-01-13,20,-99,0,1,-99,1,1,-99,0,0,1,2,0,-99,3,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,1,0,-99,1,1,-99
2024-01-13,21,-99,0,1,-99,-99,1,-99,0,0,1,2,1,-99,3,-99,2,2,2,-99,1,2,0,1,1,-99,-99,1,1,1,-99,1,2,-99
2024-01-13,22,-99,0,1,-99,2,1,-99,1,1,1,2,1,-99,3,-99,1,2,2,-99,1,2,0,1,1,-99,-99,1,3,1,-99,1,3,-99
2024-01-13,23,-99,0,1,-99,2,1,-99,1,1,1,2,1,-99,3,-99,2,3,3,-99,1,-99,0,1,1,-99,-99,1,2,1,-99,1,4,-99
2024-01-13,24,-99,0,2,-99,2,1,-99,0,1,1,1,1,-99,3,-99,1,4,2,-99,1,2,0,1,3,-99,-99,1,-99,2,-99,1,4,-99
2024-01-14,1,-99,0,1,-99,3,0,-99,0,0,1,1,1,-99,2,-99,1,4,2,-99,1,2,0,2,3,-99,-99,1,2,3,-99,1,3,-99
